0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
AF,AH,AJ,AC,AE,AA,AG,AA,AG,AG,AD,AB,AI,AD,AD
