0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
AH,AH,AD,AD,AH,AH,AH,AH,AH,AH,AB,AJ,AB,AI,AE,AG,AG,AB,AF,AC,AA,AA,AA,AA,AA,AA,AA,AA,AA,AA
