0,0.0002387139638908419
1,0.0002190473710041223
2,0.0001972534558245632
3,0.00018226784496462627
4,0.00017201220033133502
5,0.0001693212881473838
6,0.00017100623063782714
7,0.00017762099817357984
8,0.00019019623400629194
9,0.00019877562871262858
10,0.00020736373899103908
11,0.00021317532135956376
12,0.00021957668441347126
13,0.00022053707769305976
14,0.00021933915923579098
15,0.00022064310740601024
16,0.00021462493641644686
17,0.0002109957696268229
18,0.000199249856377359
19,0.000173257211973289
20,0.00014859399849729665
21,0.0001264070156841028
22,0.00010853190137877726
23,9.721989250335259e-05
24,9.016704653512571e-05
25,8.939660290937645e-05
26,8.844639582965017e-05
27,8.968072829415485e-05
28,9.078038042339279e-05
29,9.238791558309993e-05
30,9.416518794066457e-05
31,9.576434318209316e-05
32,9.763687394628555e-05
33,9.937659318346298e-05
34,0.00010126695578998737
35,0.00010312948123528609
36,0.00010512368274357418
37,0.00010693604257547686
38,0.00010871015007374456
39,0.00011046835013005438
40,0.00011242076428630294
41,0.00011420043930548633
42,0.00011593562415085636
43,0.00011764558751775227
44,0.00011923866579284096
45,0.00012075915211493804
46,0.0001221865978326416
47,0.00012355703659907612
48,0.00012495380477711002
49,0.0001263356754812054
