0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
AB,AI,AF,AG,AE,AJ,AD,AA,AA,AA,AH,AC,AC,AC,AC
